 0.26021530E+00  0.39494531E+00  0.16144000E+00  0.23350531E+00
 0.26162951E+00  0.38929878E+00  0.15775000E+00  0.23154878E+00
 0.26304372E+00  0.38350224E+00  0.15404000E+00  0.22946224E+00
 0.26445794E+00  0.37755571E+00  0.15031000E+00  0.22724571E+00
 0.26587215E+00  0.37145917E+00  0.14656000E+00  0.22489917E+00
 0.26728636E+00  0.36521263E+00  0.14279000E+00  0.22242263E+00
 0.26870058E+00  0.35881610E+00  0.13900000E+00  0.21981610E+00
 0.27011479E+00  0.35226956E+00  0.13519000E+00  0.21707956E+00
 0.27152900E+00  0.34557303E+00  0.13136000E+00  0.21421303E+00
 0.27294322E+00  0.33872649E+00  0.12751000E+00  0.21121649E+00
 0.27435743E+00  0.33172996E+00  0.12364000E+00  0.20808996E+00
 0.27577164E+00  0.32458342E+00  0.11975000E+00  0.20483342E+00
 0.27718586E+00  0.31728688E+00  0.11584000E+00  0.20144688E+00
 0.27860007E+00  0.30984035E+00  0.11191000E+00  0.19793035E+00
 0.28001429E+00  0.30224381E+00  0.10796000E+00  0.19428381E+00
 0.28142850E+00  0.29449728E+00  0.10399000E+00  0.19050728E+00
 0.28284271E+00  0.28660074E+00  0.10000000E+00  0.18660074E+00
 0.28425693E+00  0.27855420E+00  0.10399000E+00  0.17456420E+00
 0.28567114E+00  0.27035767E+00  0.10796000E+00  0.16239767E+00
 0.28708535E+00  0.26201113E+00  0.11191000E+00  0.15010113E+00
 0.28849957E+00  0.25351460E+00  0.11584000E+00  0.13767459E+00
 0.28991378E+00  0.24486806E+00  0.11975000E+00  0.12511806E+00
 0.29132799E+00  0.23607153E+00  0.12364000E+00  0.11243152E+00
 0.29274221E+00  0.22712499E+00  0.12751000E+00  0.99614987E-01
 0.29415642E+00  0.21802845E+00  0.13136000E+00  0.86668451E-01
 0.29557063E+00  0.20878192E+00  0.13519000E+00  0.73591915E-01
 0.29698485E+00  0.19938538E+00  0.13900000E+00  0.60385379E-01
 0.29839906E+00  0.18983885E+00  0.14279000E+00  0.47048843E-01
 0.29981328E+00  0.18014231E+00  0.14656000E+00  0.33582307E-01
 0.30122749E+00  0.17029577E+00  0.15031000E+00  0.19985772E-01
 0.30264170E+00  0.16029924E+00  0.15404000E+00  0.62592357E-02
 0.30405592E+00  0.15015270E+00  0.15775000E+00  0.75973002E-02
 0.30547013E+00  0.13985617E+00  0.16144000E+00  0.21583836E-01
 0.30688434E+00  0.12940963E+00  0.16511000E+00  0.35700372E-01
 0.30829856E+00  0.11881309E+00  0.16876000E+00  0.49946908E-01
 0.30971277E+00  0.10806656E+00  0.17239000E+00  0.64323444E-01
 0.31112698E+00  0.97170023E-01  0.17600000E+00  0.78829980E-01
 0.31254120E+00  0.97159232E-01  0.17959000E+00  0.82430771E-01
 0.31395541E+00  0.10803419E+00  0.18316000E+00  0.75125817E-01
 0.31536962E+00  0.11875914E+00  0.18671000E+00  0.67950864E-01
 0.31678384E+00  0.12933409E+00  0.19024000E+00  0.60905910E-01
 0.31819805E+00  0.13975905E+00  0.19375000E+00  0.53990957E-01
 0.31961227E+00  0.15003400E+00  0.19724000E+00  0.47206004E-01
 0.32102648E+00  0.16015895E+00  0.20071000E+00  0.40551050E-01
 0.32244069E+00  0.17013391E+00  0.20416000E+00  0.34026097E-01
 0.32385491E+00  0.17995886E+00  0.20759000E+00  0.27631143E-01
 0.32526912E+00  0.18963381E+00  0.21100000E+00  0.21366190E-01
 0.32668333E+00  0.19915877E+00  0.21439000E+00  0.15231236E-01
 0.32809755E+00  0.20853372E+00  0.21776000E+00  0.92262830E-02
 0.32951176E+00  0.21775867E+00  0.22111000E+00  0.33513296E-02
 0.33092597E+00  0.22683363E+00  0.22444000E+00  0.23936238E-02
 0.33234019E+00  0.23575858E+00  0.22775000E+00  0.80085772E-02
 0.33375440E+00  0.24453353E+00  0.23104000E+00  0.13493531E-01
 0.33516861E+00  0.25315849E+00  0.23431000E+00  0.18848484E-01
 0.33658283E+00  0.26163344E+00  0.23756000E+00  0.24073437E-01
 0.33799704E+00  0.26995839E+00  0.24079000E+00  0.29168391E-01
 0.33941125E+00  0.27813335E+00  0.24400000E+00  0.34133344E-01
 0.34082547E+00  0.28615830E+00  0.24719000E+00  0.38968298E-01
 0.34223968E+00  0.29403325E+00  0.25036000E+00  0.43673251E-01
 0.34365390E+00  0.30175821E+00  0.25351000E+00  0.48248204E-01
 0.34506811E+00  0.30933316E+00  0.25664000E+00  0.52693158E-01
 0.34648232E+00  0.31675811E+00  0.25975000E+00  0.57008111E-01
 0.34789654E+00  0.32403307E+00  0.26284000E+00  0.61193064E-01
 0.34931075E+00  0.33115802E+00  0.26591000E+00  0.65248018E-01
 0.35072496E+00  0.33813297E+00  0.26896000E+00  0.69172971E-01
 0.35213918E+00  0.34495793E+00  0.27199000E+00  0.72967924E-01
 0.35355339E+00  0.35163288E+00  0.27500000E+00  0.76632878E-01
 0.35496760E+00  0.35815783E+00  0.27799000E+00  0.80167831E-01
 0.35638182E+00  0.36453279E+00  0.28096000E+00  0.83572784E-01
 0.35779603E+00  0.37075774E+00  0.28391000E+00  0.86847738E-01
 0.35921024E+00  0.37683269E+00  0.28684000E+00  0.89992691E-01
 0.36062446E+00  0.38275765E+00  0.28975000E+00  0.93007644E-01
 0.36203867E+00  0.38853260E+00  0.29264000E+00  0.95892598E-01
 0.36345289E+00  0.39415755E+00  0.29551000E+00  0.98647551E-01
 0.36486710E+00  0.39963251E+00  0.29836000E+00  0.10127250E+00
 0.36628131E+00  0.40495746E+00  0.30119000E+00  0.10376746E+00
 0.36769553E+00  0.41013241E+00  0.30400000E+00  0.10613241E+00
 0.36910974E+00  0.41515737E+00  0.30679000E+00  0.10836736E+00
 0.37052395E+00  0.42003232E+00  0.30956000E+00  0.11047232E+00
 0.37193817E+00  0.42475727E+00  0.31231000E+00  0.11244727E+00
 0.37335238E+00  0.42933223E+00  0.31504000E+00  0.11429222E+00
