 ZONE
 0.51000000E+00  0.50000000E+00  0.50000000E+00  0.10000000E+01  0.00000000E+00  0.00000000E+00  0.10000000E+00
 0.79000000E+00  0.50000000E+00  0.50000000E+00 -0.10000000E+01  0.00000000E+00  0.00000000E+00  0.10000000E+00
 ZONE
 0.52000000E+00  0.50000000E+00  0.50000000E+00  0.10000000E+01  0.00000000E+00  0.00000000E+00  0.10000000E+00
 0.78000000E+00  0.50000000E+00  0.50000000E+00 -0.10000000E+01  0.00000000E+00  0.00000000E+00  0.10000000E+00
 ZONE
 0.53000000E+00  0.50000000E+00  0.50000000E+00  0.10000000E+01  0.00000000E+00  0.00000000E+00  0.10000000E+00
 0.77000000E+00  0.50000000E+00  0.50000000E+00 -0.10000000E+01  0.00000000E+00  0.00000000E+00  0.10000000E+00
 ZONE
 0.54000000E+00  0.50000000E+00  0.50000000E+00  0.10000000E+01  0.00000000E+00  0.00000000E+00  0.10000000E+00
 0.76000000E+00  0.50000000E+00  0.50000000E+00 -0.10000000E+01  0.00000000E+00  0.00000000E+00  0.10000000E+00
 ZONE
 0.55000000E+00  0.50000000E+00  0.50000000E+00  0.10000000E+01  0.00000000E+00  0.00000000E+00  0.10000000E+00
 0.75000000E+00  0.50000000E+00  0.50000000E+00 -0.10000000E+01  0.00000000E+00  0.00000000E+00  0.10000000E+00
 ZONE
 0.55100000E+00  0.50000000E+00  0.50000000E+00 -0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 0.74900000E+00  0.50000000E+00  0.50000000E+00  0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 ZONE
 0.54300000E+00  0.50000000E+00  0.50000000E+00 -0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 0.75700000E+00  0.50000000E+00  0.50000000E+00  0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 ZONE
 0.53500000E+00  0.50000000E+00  0.50000000E+00 -0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 0.76500000E+00  0.50000000E+00  0.50000000E+00  0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 ZONE
 0.52700000E+00  0.50000000E+00  0.50000000E+00 -0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 0.77300000E+00  0.50000000E+00  0.50000000E+00  0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 ZONE
 0.51900000E+00  0.50000000E+00  0.50000000E+00 -0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 0.78100000E+00  0.50000000E+00  0.50000000E+00  0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 ZONE
 0.51100000E+00  0.50000000E+00  0.50000000E+00 -0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 0.78900000E+00  0.50000000E+00  0.50000000E+00  0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 ZONE
 0.50300000E+00  0.50000000E+00  0.50000000E+00 -0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 0.79700000E+00  0.50000000E+00  0.50000000E+00  0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 ZONE
 0.49500000E+00  0.50000000E+00  0.50000000E+00 -0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 0.80500000E+00  0.50000000E+00  0.50000000E+00  0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 ZONE
 0.48700000E+00  0.50000000E+00  0.50000000E+00 -0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 0.81300000E+00  0.50000000E+00  0.50000000E+00  0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 ZONE
 0.47900000E+00  0.50000000E+00  0.50000000E+00 -0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 0.82100000E+00  0.50000000E+00  0.50000000E+00  0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 ZONE
 0.47100000E+00  0.50000000E+00  0.50000000E+00 -0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 0.82900000E+00  0.50000000E+00  0.50000000E+00  0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 ZONE
 0.46300000E+00  0.50000000E+00  0.50000000E+00 -0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 0.83700000E+00  0.50000000E+00  0.50000000E+00  0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 ZONE
 0.45500000E+00  0.50000000E+00  0.50000000E+00 -0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 0.84500000E+00  0.50000000E+00  0.50000000E+00  0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 ZONE
 0.44700000E+00  0.50000000E+00  0.50000000E+00 -0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 0.85300000E+00  0.50000000E+00  0.50000000E+00  0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 ZONE
 0.43900000E+00  0.50000000E+00  0.50000000E+00 -0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 0.86100000E+00  0.50000000E+00  0.50000000E+00  0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 ZONE
 0.43100000E+00  0.50000000E+00  0.50000000E+00 -0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 0.86900000E+00  0.50000000E+00  0.50000000E+00  0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 ZONE
 0.42300000E+00  0.50000000E+00  0.50000000E+00 -0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 0.87700000E+00  0.50000000E+00  0.50000000E+00  0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
 ZONE
 0.41500000E+00  0.50000000E+00  0.50000000E+00 -0.80000001E+00  0.00000000E+00  0.00000000E+00  0.10000000E+00
